Aantalcilinders,Aantalzitplaatsen,Brandstofverbruikbuitenweg,Brandstofverbruikgecombineerd,Brandstofverbruikstad,Cilinderinhoud,CO2uitstootgecombineerd,Datumeerstetoelating,Handelsbenaming,Hoofdbrandstof,Inrichting,Massaleegvoertuig,Merk,Milieuclassificatie,Nevenbrandstof,Toegestanemaximummassavoertuig,Vermogen,Zuinigheidslabel
4,5,4.2,4.8,5.9,1395,112,2014-01-08T00:00:00,A3 SPORTBACK,Benzine,hatchback,1200,AUDI,Euro 6,Niet geregistreerd,1785,103,A
4,5,4.1,4.7,5.9,1395,109,2014-01-03T00:00:00,A3 LIMOUSINE,Benzine,sedan,1225,AUDI,Euro 6,Niet geregistreerd,1800,103,A
3,5,3.6,4.2,5.1,898,95,2014-01-03T00:00:00,CLIO,Benzine,hatchback,984,RENAULT,Euro 5,Niet geregistreerd,1588,66,A
4,5,4.7,5,5.7,1329,117,2014-01-08T00:00:00,TOYOTA VERSO-S,Benzine,MPV,1060,TOYOTA,Euro 5,Niet geregistreerd,1550,73,C
4,5,4.5,5.2,6.4,1329,119,2014-01-11T00:00:00,TOYOTA YARIS,Benzine,MPV,990,TOYOTA,Euro 5,Niet geregistreerd,1470,73,C
3,4,4,4.5,5.4,998,104,2014-01-03T00:00:00,TOYOTA AYGO,Benzine,hatchback,815,TOYOTA,Euro 5,Niet geregistreerd,1190,50,B
4,5,4.5,5.2,6.5,1329,120,2014-01-07T00:00:00,TOYOTA YARIS,Benzine,MPV,1000,TOYOTA,Euro 5,Niet geregistreerd,1470,73,C
4,5,5.1,6,7.5,1998,139,2014-01-06T00:00:00,MAZDA CX-5,Benzine,stationwagen,1295,MAZDA,Euro 5,Niet geregistreerd,1930,121,B
4,2,5.6,7.1,9.8,1798,167,2014-01-02T00:00:00,MAZDA MX-5,Benzine,cabriolet,1050,MAZDA,Euro 5,Niet geregistreerd,1375,93,F
4,5,6.3,7.5,9.7,1995,174,2014-01-21T00:00:00,FORESTER,Benzine,stationwagen,1465,SUBARU,Euro 5,Niet geregistreerd,2015,110,E
4,5,6.9,7.9,9.6,1984,184,2014-01-06T00:00:00,Q5,Benzine,stationwagen,1730,AUDI,Euro 6,Niet geregistreerd,2365,165,D
2,4,3.6,4,4.7,875,92,2014-02-03T00:00:00,FIAT 500,Benzine,hatchback,905,FIAT,Euro 5,Niet geregistreerd,1370,63,A
4,5,4.9,5.8,7.4,1364,136,2014-01-06T00:00:00,ASTRA SPORTS TOURER,Benzine,stationwagen,1371,OPEL,Euro 5,Niet geregistreerd,2040,103,B
4,5,5.1,6,7.6,1364,139,2014-01-02T00:00:00,MOKKA,Benzine,MPV,1294,OPEL,Euro 5,Niet geregistreerd,1828,103,C
4,5,5.5,6.4,8,1364,149,2014-01-16T00:00:00,MOKKA,Benzine,stationwagen,1325,OPEL,Euro 5,Niet geregistreerd,1854,103,D
4,5,4.6,5.5,7.1,1362,129,2014-01-03T00:00:00,ASTRA,Benzine,hatchback,1293,OPEL,Euro 5,Niet geregistreerd,1945,88,B
4,5,5,6.1,8,1364,143,2014-01-03T00:00:00,MERIVA,Benzine,MPV,1293,OPEL,Euro 5,Niet geregistreerd,1930,88,C
4,4,4.2,5.1,6.6,1398,119,2014-01-02T00:00:00,ADAM,Benzine,hatchback,1020,OPEL,Euro 5,Niet geregistreerd,1480,74,C
4,5,5,5.9,7.5,1598,139,2014-01-09T00:00:00,INSIGNIA LIMOUSINE HB,Benzine,hatchback,1513,OPEL,Euro 5,Niet geregistreerd,2120,125,B
3,5,3.8,4.1,4.6,1193,95,2014-01-04T00:00:00,MITSUBISHI SPACE STAR,Benzine,hatchback,840,MITSUBISHI,Euro 5,Niet geregistreerd,1370,59,A
4,5,4.4,5.1,6.5,1197,119,2014-01-02T00:00:00,IBIZA ST,Benzine,stationwagen,1045,SEAT,Niet geregistreerd,Niet geregistreerd,1605,63,B
4,5,4.4,5.3,7,1197,124,2014-01-09T00:00:00,FABIA,Benzine,hatchback,1064,SKODA,Euro 5,Niet geregistreerd,1619,77,C
4,5,4.6,5.3,6.5,1395,121,2014-01-14T00:00:00,OCTAVIA,Benzine,sedan,1155,SKODA,Euro 5,Niet geregistreerd,1805,103,A
4,5,4.5,5,5.8,1197,115,2014-01-03T00:00:00,OCTAVIA,Benzine,sedan,1155,SKODA,Euro 5,Niet geregistreerd,1805,77,A
4,5,4.4,5.1,6.3,1395,118,2014-01-06T00:00:00,GOLF,Benzine,stationwagen,1250,VOLKSWAGEN,Euro 5,Niet geregistreerd,1880,90,A
3,4,4,4.5,5.5,999,105,2014-01-06T00:00:00,CITIGO,Benzine,hatchback,832,SKODA,Euro 5,Niet geregistreerd,1290,55,B
4,5,4.4,5.3,7,1197,124,2014-01-18T00:00:00,FABIA,Benzine,stationwagen,1084,SKODA,Euro 5,Niet geregistreerd,1639,77,C
4,5,4.4,5.2,6.6,1197,120,2014-01-02T00:00:00,CLIO,Benzine,stationwagen,1099,RENAULT,Euro 5,Niet geregistreerd,1705,88,B
4,5,4.8,5.8,7.5,1998,135,2014-01-10T00:00:00,MAZDA3,Benzine,hatchback,1195,MAZDA,Euro 5,Niet geregistreerd,1815,121,C
3,4,3.8,4.3,5.1,998,99,2014-01-09T00:00:00,CITROEN C1,Benzine,hatchback,795,CITROEN,Euro 5,Niet geregistreerd,1180,50,B
4,5,4.8,6,8.2,1598,139,2014-01-07T00:00:00,C4 PICASSO,Benzine,stationwagen,1271,CITROEN,Euro 5,Niet geregistreerd,1940,115,C
3,5,3.7,4.1,5,999,95,2014-01-10T00:00:00,208,Benzine,hatchback,935,PEUGEOT,Euro 5,Niet geregistreerd,1485,50,A
4,5,4.7,5.9,8.2,1598,139,2014-01-04T00:00:00,208,Benzine,hatchback,1135,PEUGEOT,Euro 5,Niet geregistreerd,1650,147,D
4,5,6.3,7.8,10.5,1999,182,2014-01-02T00:00:00,IX35,Benzine,MPV,1355,HYUNDAI,Euro 5,Niet geregistreerd,1980,122,F
4,5,4.9,5.8,7.3,1591,130,2014-01-02T00:00:00,I 30,Benzine,stationwagen,1198,HYUNDAI,Euro 5,Niet geregistreerd,1820,99,B
4,5,5.1,5.6,6.6,1396,130,2014-01-09T00:00:00,IX20,Benzine,MPV,1153,HYUNDAI,Euro 5,Niet geregistreerd,1710,66,C
4,5,4.8,5.4,6.5,1586,124,2014-01-02T00:00:00,SX4,Benzine,hatchback,1060,SUZUKI,Euro 6,Niet geregistreerd,1730,88,B
4,5,4.3,5,6.2,1395,116,2014-01-02T00:00:00,GOLF,Benzine,stationwagen,1171,VOLKSWAGEN,Euro 5,Niet geregistreerd,1770,90,B
4,5,5.9,6.9,8.8,1984,159,2014-01-10T00:00:00,S3 SPORTBACK,Benzine,hatchback,1420,AUDI,Euro 6,Niet geregistreerd,2005,221,E
4,5,4.4,5.3,7,1197,124,2014-02-05T00:00:00,POLO,Benzine,hatchback,1029,VOLKSWAGEN,Euro 5,Niet geregistreerd,1610,66,C
4,5,5.1,6,7.5,1984,139,2014-01-06T00:00:00,GOLF,Benzine,stationwagen,1251,VOLKSWAGEN,Euro 6,Niet geregistreerd,1820,162,C
4,5,5.5,6.3,7.9,1197,147,2014-01-09T00:00:00,CADDY,Benzine,stationwagen,1336,VOLKSWAGEN,Euro 5,Niet geregistreerd,2180,77,C
4,5,5.3,6.2,7.8,1390,144,2014-01-02T00:00:00,PASSAT,Benzine,stationwagen,1439,VOLKSWAGEN,Euro 5,Niet geregistreerd,2120,118,B
3,4,3.9,4.4,5.3,999,103,2014-01-11T00:00:00,UP,Benzine,hatchback,832,VOLKSWAGEN,Euro 5,Niet geregistreerd,1290,44,B
4,5,4.3,4.8,5.9,1395,112,2014-01-03T00:00:00,GOLF,Benzine,stationwagen,1196,VOLKSWAGEN,Euro 6,Niet geregistreerd,1780,103,A
4,5,4.4,5.3,6.9,1395,124,2014-01-07T00:00:00,GOLF,Benzine,stationwagen,1229,VOLKSWAGEN,Euro 5,Niet geregistreerd,1860,90,B
4,5,5.2,5.9,7.2,1197,139,2014-01-10T00:00:00,TOURAN,Benzine,stationwagen,1360,VOLKSWAGEN,Euro 5,Niet geregistreerd,2090,77,C
4,5,3.9,4.6,5.8,1395,107,2014-01-02T00:00:00,POLO,Benzine,hatchback,1112,VOLKSWAGEN,Euro 5,Niet geregistreerd,1630,103,B
4,5,4.5,5.3,6.8,1197,124,2014-01-03T00:00:00,POLO,Benzine,hatchback,988,VOLKSWAGEN,Euro 5,Niet geregistreerd,1570,77,C
3,4,4,4.5,5.5,999,105,2014-01-24T00:00:00,UP,Benzine,hatchback,832,VOLKSWAGEN,Euro 5,Niet geregistreerd,1290,55,B
4,5,4.4,5,6,1197,117,2014-01-04T00:00:00,GOLF,Benzine,stationwagen,1197,VOLKSWAGEN,Euro 5,Niet geregistreerd,1830,77,A
4,5,4.1,4.7,5.8,1395,110,2014-01-03T00:00:00,GOLF,Benzine,stationwagen,1216,VOLKSWAGEN,Euro 6,Niet geregistreerd,1800,103,A
3,4,4.1,4.7,5.8,999,109,2014-01-03T00:00:00,UP,Benzine,hatchback,896,VOLKSWAGEN,Euro 5,Niet geregistreerd,1300,55,C
4,5,5.7,7.1,9.4,1798,164,2014-01-07T00:00:00,SUPERB,Benzine,stationwagen,1430,SKODA,Euro 5,Niet geregistreerd,2093,118,D
4,5,4.8,5.7,7.1,1798,132,2014-02-07T00:00:00,OCTAVIA,Benzine,stationwagen,1252,SKODA,Euro 6,Niet geregistreerd,1862,132,B
4,5,5.1,6.1,7.8,1798,141,2014-01-02T00:00:00,OCTAVIA,Benzine,stationwagen,1237,SKODA,Euro 6,Niet geregistreerd,1847,132,B
4,5,4.4,5,6.1,1395,116,2014-01-17T00:00:00,OCTAVIA,Benzine,sedan,1170,SKODA,Euro 5,Niet geregistreerd,1820,103,A
4,5,4.8,5.7,7.2,1197,134,2014-01-03T00:00:00,ROOMSTER,Benzine,MPV,1171,SKODA,Euro 5,Niet geregistreerd,1726,77,D
4,5,4.6,5.4,6.8,1390,125,2014-01-03T00:00:00,RAPID,Benzine,hatchback,1125,SKODA,Euro 5,Niet geregistreerd,1685,90,C
4,5,4.4,5.1,6.3,1197,117,2014-01-15T00:00:00,FABIA,Benzine,stationwagen,1050,SKODA,Euro 5,Niet geregistreerd,1605,77,C
6,5,7.1,8.5,10.9,3498,199,2014-01-09T00:00:00,ML 350 4MATIC,Benzine,stationwagen,2030,MERCEDES-BENZ,Euro 5,Niet geregistreerd,2900,225,E
4,5,4.7,6,8,1591,139,2014-01-06T00:00:00,I 30,Benzine,hatchback,1168,HYUNDAI,Euro 5,Niet geregistreerd,1820,99,C
4,5,5.1,6,7.6,1591,140,2014-01-02T00:00:00,I40,Benzine,sedan,1347,HYUNDAI,Euro 5,Niet geregistreerd,1980,99,B
4,5,6.2,7.6,9.9,1998,180,2014-01-02T00:00:00,IX35,Benzine,MPV,1355,HYUNDAI,Euro 5,Niet geregistreerd,1980,120,F
4,5,5.2,5.9,7.1,1591,139,2014-01-11T00:00:00,IX20,Benzine,MPV,1155,HYUNDAI,Euro 5,Niet geregistreerd,1710,92,D
4,7,7.1,8.9,12.2,2359,208,2014-02-10T00:00:00,SANTA FE,Benzine,stationwagen,1699,HYUNDAI,Euro 5,Niet geregistreerd,2510,141,F
3,5,4.2,4.9,6,998,114,2014-01-11T00:00:00,B-MAX,Benzine,MPV,1179,FORD,Euro 5,Niet geregistreerd,1760,92,B
4,7,5.7,6.8,8.8,1596,159,2014-01-02T00:00:00,S-MAX,Benzine,MPV,1502,FORD,Euro 5,Niet geregistreerd,2400,118,C
3,5,4.6,5.2,6.4,998,118,2014-01-03T00:00:00,GRAND C-MAX,Benzine,stationwagen,1393,FORD,Euro 5,Niet geregistreerd,2150,92,A
3,5,4.5,5.1,6.3,998,117,2014-01-18T00:00:00,C-MAX,Benzine,MPV,1291,FORD,Euro 5,Niet geregistreerd,1900,92,A
3,5,4.2,4.9,6,998,114,2014-01-13T00:00:00,B-MAX,Benzine,MPV,1179,FORD,Euro 5,Niet geregistreerd,1760,74,B
4,5,4.8,5.9,7.9,1596,138,2014-01-06T00:00:00,FIESTA,Benzine,hatchback,1063,FORD,Euro 5,Niet geregistreerd,1575,134,D
3,5,3.7,4.3,5.3,998,99,2014-01-11T00:00:00,FIESTA,Benzine,hatchback,1024,FORD,Euro 5,Niet geregistreerd,1555,74,A
3,5,3.9,4.9,6.6,998,114,2014-01-10T00:00:00,FIESTA,Benzine,hatchback,1022,FORD,Euro 5,Niet geregistreerd,1575,74,B
4,5,4.5,5.5,7.2,1362,129,2014-01-02T00:00:00,CORSA,Benzine,MPV,1099,OPEL,Euro 5,Niet geregistreerd,1665,88,C
4,5,4.3,5.1,6.5,1398,120,2014-01-02T00:00:00,CORSA,Benzine,MPV,1063,OPEL,Euro 5,Niet geregistreerd,1640,74,C
4,5,4.3,5.2,6.8,1364,123,2014-01-06T00:00:00,INSIGNIA LIMOUSINE HB,Benzine,hatchback,1403,OPEL,Euro 6,Niet geregistreerd,2065,103,A
4,5,4.7,5.6,7.1,1364,131,2014-01-06T00:00:00,INSIGNIA SPORTS TOURER SW,Benzine,stationwagen,1513,OPEL,Euro 6,Niet geregistreerd,2140,103,A
4,5,5,6,7.8,1362,142,2014-01-02T00:00:00,ASTRA GTC,Benzine,hatchback,1337,OPEL,Euro 5,Niet geregistreerd,1950,103,C
4,4,4.2,5,6.5,1229,118,2014-01-02T00:00:00,ADAM,Benzine,hatchback,986,OPEL,Euro 5,Niet geregistreerd,1470,51,C
4,5,5,5.9,7.5,1598,139,2014-01-11T00:00:00,INSIGNIA LIMOUSINE NB,Benzine,sedan,1471,OPEL,Euro 5,Niet geregistreerd,2110,125,B
4,5,4.6,5.5,7.1,1364,129,2014-01-04T00:00:00,ASTRA,Benzine,hatchback,1293,OPEL,Euro 5,Niet geregistreerd,1945,88,B
4,5,4.9,5.8,7.4,1364,136,2014-01-06T00:00:00,ASTRA SPORTS TOURER,Benzine,stationwagen,1371,OPEL,Euro 5,Niet geregistreerd,2040,88,B
4,4,5.4,6.3,7.8,1362,148,2014-01-02T00:00:00,CASCADA,Benzine,cabriolet,1601,OPEL,Euro 5,Niet geregistreerd,2110,103,C
4,5,6.5,8.1,10.8,1998,189,2014-01-09T00:00:00,ASTRA GTC,Benzine,hatchback,1450,OPEL,Euro 5,Niet geregistreerd,2040,206,F
4,5,4.8,5.6,7.1,1364,132,2014-01-10T00:00:00,MERIVA,Benzine,MPV,1293,OPEL,Euro 5,Niet geregistreerd,1930,88,B
3,4,3.7,4.1,4.9,996,94,2014-01-09T00:00:00,NISSAN PIXO,Benzine,hatchback,830,NISSAN,Euro 5,Niet geregistreerd,1250,50,A
6,4,7.8,9.9,13.4,3800,231,2014-01-02T00:00:00,911 TURBO S,Benzine,cabriolet,1650,PORSCHE,Euro 6,Niet geregistreerd,2045,412,G
4,5,6,7.1,8.9,1390,164,2014-01-08T00:00:00,TIGUAN,Benzine,stationwagen,1451,VOLKSWAGEN,Euro 5,Niet geregistreerd,2120,118,E
4,5,4.2,5,6.3,1197,115,2014-01-03T00:00:00,POLO,Benzine,hatchback,1004,VOLKSWAGEN,Euro 5,Niet geregistreerd,1570,77,B
3,4,3.9,4.4,5.3,999,103,2014-01-15T00:00:00,CITIGO,Benzine,hatchback,832,SKODA,Euro 5,Niet geregistreerd,1290,44,B
3,4,3.9,4.5,5.6,999,105,2014-01-14T00:00:00,CITIGO,Benzine,hatchback,829,SKODA,Euro 5,Niet geregistreerd,1290,44,B
4,5,4.5,5,5.8,1197,115,2014-01-03T00:00:00,POLO,Benzine,hatchback,1036,VOLKSWAGEN,Euro 5,Niet geregistreerd,1600,77,B
4,5,4.5,5.3,6.6,1395,121,2014-01-02T00:00:00,GOLF,Benzine,stationwagen,1254,VOLKSWAGEN,Euro 5,Niet geregistreerd,1880,103,A
6,4,6.7,8.7,12.2,3800,205,2014-01-02T00:00:00,911 CARRERA S,Benzine,coupe,1390,PORSCHE,Euro 5,Niet geregistreerd,1850,294,G
6,4,7.7,9.7,13.2,3800,227,2014-01-02T00:00:00,911 TURBO S,Benzine,coupe,1580,PORSCHE,Euro 6,Niet geregistreerd,1990,412,G
4,5,4.5,5.2,6.4,1395,119,2014-01-03T00:00:00,LEON,Benzine,stationwagen,1131,SEAT,Euro 5,Niet geregistreerd,1720,103,B
8,2,9.4,11.8,15.8,4497,275,2014-01-08T00:00:00,458,Benzine,coupe,1490,FERRARI,Euro 5,Niet geregistreerd,1785,416,G
6,5,7.6,10.5,15.8,2979,246,2014-01-03T00:00:00,QUATTROPORTE S Q4,Benzine,sedan,1955,MASERATI,Euro 5,Niet geregistreerd,2540,302,F
2,4,3.6,4,4.7,875,92,2014-01-08T00:00:00,FIAT 500,Benzine,hatchback,905,FIAT,Euro 6,Niet geregistreerd,1370,63,A
3,5,4.3,5,6.4,898,116,2014-01-10T00:00:00,LOGAN,Benzine,stationwagen,1013,DACIA,Euro 5,Niet geregistreerd,1620,66,B
4,5,5.1,6.3,8.4,1397,145,2014-01-04T00:00:00,MEGANE,Benzine,hatchback,1180,RENAULT,Euro 5,Niet geregistreerd,1781,96,C
4,5,4.6,5.4,6.7,1197,124,2014-01-10T00:00:00,MEGANE,Benzine,hatchback,1180,RENAULT,Euro 5,Niet geregistreerd,1787,97,B
4,4,3.7,4.5,5.9,1149,104,2014-01-10T00:00:00,TWINGO,Benzine,hatchback,839,RENAULT,Euro 5,Niet geregistreerd,1360,55,B
4,5,6.2,7.5,9.8,1998,174,2014-01-10T00:00:00,MEGANE,Benzine,coupe,1354,RENAULT,Euro 5,Niet geregistreerd,1887,195,E
4,4,5.5,6.4,7.9,1197,145,2014-01-03T00:00:00,MEGANE,Benzine,cabriolet,1490,RENAULT,Euro 5,Niet geregistreerd,1960,97,C
4,7,6.9,8.5,11.3,1998,198,2014-01-14T00:00:00,ESPACE,Benzine,MPV,1745,RENAULT,Euro 5,Niet geregistreerd,2544,125,E
4,5,5.4,6.1,7.5,1197,140,2014-01-02T00:00:00,MEGANE SCENIC,Benzine,hatchback,1316,RENAULT,Euro 5,Niet geregistreerd,1968,85,C
4,5,5.6,6.4,7.7,1197,145,2014-01-03T00:00:00,MEGANE SCENIC,Benzine,hatchback,1316,RENAULT,Euro 5,Niet geregistreerd,1968,97,C
4,5,5.4,6.1,7.5,1197,140,2014-01-02T00:00:00,MEGANE SCENIC,Benzine,hatchback,1405,RENAULT,Euro 5,Niet geregistreerd,2190,85,B
4,5,5.6,6.4,7.7,1197,145,2014-01-03T00:00:00,MEGANE SCENIC,Benzine,hatchback,1405,RENAULT,Euro 5,Niet geregistreerd,2190,97,C
4,5,5.5,6.7,8.9,1969,157,2014-01-02T00:00:00,XC60,Benzine,stationwagen,1622,VOLVO,Euro 6,Niet geregistreerd,2330,180,C
4,5,4.7,5.5,7,1596,129,2014-01-03T00:00:00,V40 CROSS COUNTRY,Benzine,MPV,1286,VOLVO,Euro 5,Niet geregistreerd,1910,132,B
4,5,4.6,5.5,7.1,1596,129,2014-01-03T00:00:00,S60,Benzine,sedan,1382,VOLVO,Euro 5,Niet geregistreerd,2020,110,A
4,5,5,5.9,7.5,1598,139,2014-01-03T00:00:00,NISSAN QASHQAI,Benzine,MPV,1225,NISSAN,Euro 5,Niet geregistreerd,1830,86,C
4,5,5.1,5.8,7.2,1598,136,2014-01-02T00:00:00,NISSAN JUKE,Benzine,MPV,1121,NISSAN,Euro 5,Niet geregistreerd,1645,86,C
4,5,5.2,6.3,8.3,1598,145,2014-01-02T00:00:00,NISSAN JUKE,Benzine,MPV,1155,NISSAN,Euro 5,Niet geregistreerd,1675,86,D
4,5,5.4,6.4,8.1,1598,149,2014-01-02T00:00:00,NISSAN QASHQAI,Benzine,MPV,1240,NISSAN,Euro 5,Niet geregistreerd,1830,86,D
4,5,5.2,6,7.3,1598,139,2014-01-02T00:00:00,MINI,Benzine,stationwagen,1240,MINI,Euro 6,Niet geregistreerd,1775,72,C
4,4,4.9,5.7,7.2,1598,133,2014-04-15T00:00:00,MINI,Benzine,cabriolet,1140,MINI,Euro 6,Niet geregistreerd,1595,90,D
4,5,5.2,6,7.4,1598,140,2014-01-03T00:00:00,COOPER,Benzine,stationwagen,1240,MINI,Euro 6,Niet geregistreerd,1775,90,D
4,4,4.6,5.4,6.9,1598,127,2014-01-03T00:00:00,ONE CABRIO,Benzine,cabriolet,1135,MINI,Euro 6,Niet geregistreerd,1590,72,D
4,4,4.6,5.4,6.9,1598,127,2014-01-03T00:00:00,MINI,Benzine,hatchback,1065,MINI,Euro 6,Niet geregistreerd,1540,90,D
4,5,5.2,6,7.4,1598,140,2014-01-31T00:00:00,MINI,Benzine,stationwagen,1240,MINI,Euro 6,Niet geregistreerd,1775,90,D
4,2,4.9,5.7,7.2,1598,133,2014-01-31T00:00:00,MINI,Benzine,cabriolet,1095,MINI,Euro 6,Niet geregistreerd,1410,90,D
4,4,4.4,5.2,6.6,1598,121,2014-01-27T00:00:00,MINI,Benzine,hatchback,1055,MINI,Euro 6,Niet geregistreerd,1530,72,C
4,4,4.5,5.3,6.8,1598,124,2014-01-03T00:00:00,ONE CLUBMAN,Benzine,stationwagen,1115,MINI,Euro 6,Niet geregistreerd,1640,72,C
4,4,5.1,6,7.5,1598,139,2014-01-08T00:00:00,COOPER S CABRIO,Benzine,cabriolet,1205,MINI,Euro 5,Niet geregistreerd,1660,135,E
4,4,5.8,6.7,8.2,1598,157,2014-01-03T00:00:00,COOPER S ALL4,Benzine,coupe,1345,MINI,Euro 5,Niet geregistreerd,1840,135,E
4,5,4.8,5.9,7.7,1598,137,2014-01-03T00:00:00,118I,Benzine,stationwagen,1280,BMW,Euro 6,Niet geregistreerd,1835,125,C
4,5,5.3,6.6,8.7,1997,153,2014-01-25T00:00:00,320I,Benzine,sedan,1515,BMW,Euro 6,Niet geregistreerd,2110,135,C
4,2,5.3,6.8,9.4,1997,159,2014-01-06T00:00:00,Z4 SDRIVE18I,Benzine,cabriolet,1395,BMW,Euro 6,Niet geregistreerd,1750,115,E
4,5,4.5,5.3,6.8,1598,124,2014-01-09T00:00:00,114I,Benzine,stationwagen,1270,BMW,Euro 6,Niet geregistreerd,1825,75,B
4,4,4.9,6.1,8.2,1997,142,2014-01-10T00:00:00,420I,Benzine,coupe,1425,BMW,Euro 6,Niet geregistreerd,1970,135,B
4,4,5.6,6.9,9.1,1995,162,2014-01-03T00:00:00,118I,Benzine,cabriolet,1420,BMW,Euro 5,Niet geregistreerd,1885,105,E
4,5,5.3,6.4,8.3,1997,149,2014-01-06T00:00:00,328I,Benzine,sedan,1570,BMW,Euro 6,Niet geregistreerd,2165,180,C
4,5,4.8,5.7,7.2,1598,132,2014-03-28T00:00:00,1ER REIHE,Benzine,stationwagen,1260,BMW,Euro 5,Niet geregistreerd,1815,75,C
4,5,4.9,6.2,8.4,1997,144,2014-01-31T00:00:00,520I,Benzine,sedan,1590,BMW,Euro 6,Niet geregistreerd,2225,135,B
4,5,4.8,5.9,7.7,1598,137,2014-01-15T00:00:00,316I,Benzine,sedan,1360,BMW,Euro 6,Niet geregistreerd,1935,100,B
4,5,5.4,6.6,8.6,1997,154,2014-01-03T00:00:00,125I,Benzine,stationwagen,1330,BMW,Euro 6,Niet geregistreerd,1885,160,D
4,5,4.3,5.1,6.4,1229,119,2014-01-03T00:00:00,CORSA,Benzine,MPV,1020,OPEL,Euro 5,Niet geregistreerd,1595,63,C
6,5,7,9.6,13.9,2995,224,2014-01-09T00:00:00,JAGUAR XF,Benzine,sedan,1740,JAGUAR,Euro 5,Niet geregistreerd,2315,250,F
4,5,6.6,8.3,11.3,2393,191,2014-02-27T00:00:00,KIZASHI,Benzine,sedan,1505,SUZUKI,Euro 5,Niet geregistreerd,2030,131,F
4,5,4.4,4.9,5.8,1242,113,2014-01-02T00:00:00,SWIFT,Benzine,hatchback,935,SUZUKI,Euro 5,Niet geregistreerd,1480,69,B
4,5,4.1,4.7,5.9,1395,110,2014-01-10T00:00:00,A3 SPORTBACK,Benzine,hatchback,1210,AUDI,Euro 6,Niet geregistreerd,1795,103,A
4,5,4.8,5.5,6.7,1197,126,2014-01-04T00:00:00,GOLF PLUS,Benzine,stationwagen,1264,VOLKSWAGEN,Euro 5,Niet geregistreerd,1880,77,C
4,5,5,6.2,8.2,1390,144,2014-01-08T00:00:00,PASSAT,Benzine,stationwagen,1402,VOLKSWAGEN,Euro 5,Niet geregistreerd,2090,118,B
4,5,5.3,6.1,7.5,1390,140,2014-01-03T00:00:00,PASSAT,Benzine,stationwagen,1407,VOLKSWAGEN,Euro 5,Niet geregistreerd,2110,90,B
4,5,3.9,4.5,5.6,1395,105,2014-05-26T00:00:00,POLO,Benzine,hatchback,1116,VOLKSWAGEN,Euro 5,Niet geregistreerd,1640,103,B
4,4,5.7,7.2,9.9,1984,169,2014-01-03T00:00:00,TT COUPE,Benzine,coupe,1355,AUDI,Euro 5,Niet geregistreerd,1780,155,E
4,4,5.6,6.2,7.2,1798,143,2014-01-10T00:00:00,A5 CABRIOLET,Benzine,cabriolet,1630,AUDI,Euro 6,Niet geregistreerd,2155,125,B
4,5,5.4,6,7,1798,139,2014-01-10T00:00:00,A4 AVANT,Benzine,stationwagen,1505,AUDI,Euro 6,Niet geregistreerd,2100,125,B
4,4,4.9,5.8,7.5,1798,136,2014-01-27T00:00:00,A5 SPORTBACK,Benzine,hatchback,1465,AUDI,Euro 6,Niet geregistreerd,2040,125,B
4,5,4.2,4.8,5.9,1395,111,2014-01-02T00:00:00,A3 LIMOUSINE,Benzine,sedan,1215,AUDI,Euro 6,Niet geregistreerd,1790,103,A
4,5,5.9,6.9,8.8,1984,159,2014-01-03T00:00:00,S3,Benzine,stationwagen,1390,AUDI,Euro 6,Niet geregistreerd,1975,221,E
4,5,4.3,5,6.1,1395,116,2014-01-31T00:00:00,A3 SPORTBACK,Benzine,hatchback,1200,AUDI,Euro 5,Niet geregistreerd,1785,90,A
5,5,6,7.9,11.3,2497,185,2014-01-17T00:00:00,V40,Benzine,MPV,1375,VOLVO,Euro 5,Niet geregistreerd,2010,187,F
4,5,5,6,7.7,1998,139,2014-01-03T00:00:00,MAZDA6,Benzine,stationwagen,1280,MAZDA,Euro 5,Niet geregistreerd,1990,121,B
4,5,4.3,5,6.2,1349,115,2014-01-03T00:00:00,MAZDA 2,Benzine,hatchback,935,MAZDA,Euro 5,Niet geregistreerd,1485,62,B
4,5,5.8,6.6,8.1,1998,155,2014-01-02T00:00:00,MAZDA CX-5,Benzine,stationwagen,1380,MAZDA,Euro 5,Niet geregistreerd,2035,118,C
4,5,4.3,5.1,6.5,1998,119,2014-01-11T00:00:00,MAZDA3,Benzine,hatchback,1180,MAZDA,Euro 5,Niet geregistreerd,1815,88,A
12,5,8.9,12.9,19.8,5972,303,2014-01-09T00:00:00,760LI,Benzine,sedan,2170,BMW,Euro 6,Niet geregistreerd,2770,400,G
8,5,8.5,11.8,17.4,3799,274,2014-01-02T00:00:00,QUATTROPORTE GTS,Benzine,sedan,1925,MASERATI,Euro 5,Niet geregistreerd,2540,390,G
3,4,4,4.5,5.4,998,104,2014-02-03T00:00:00,CITROEN C1,Benzine,hatchback,815,CITROEN,Euro 5,Niet geregistreerd,1190,50,B
3,5,3.9,4.5,5.5,1199,102,2014-01-17T00:00:00,DS3,Benzine,hatchback,950,CITROEN,Euro 5,Niet geregistreerd,1496,60,A
3,5,3.9,4.1,4.5,1199,95,2014-02-26T00:00:00,DS3,Benzine,hatchback,955,CITROEN,Euro 5,Niet geregistreerd,1523,60,A
4,5,4.7,5.5,7,1596,129,2014-01-17T00:00:00,V40,Benzine,MPV,1275,VOLVO,Euro 5,Niet geregistreerd,1910,132,B
